time,username,text
3/19/15 21:47,rls0320,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:47,adchempages,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:47,thathorn,"A4: 3D work is more authentic, engaging, challenging than 1-D. #NGSSchat"
3/19/15 21:47,Casciencepete,"A5: 3D science DCI- what sci UNDERSTAND, SEP- what sci DO, CCC how sci THINK #NGSSchat"
3/19/15 21:47,biologygoddess,"A5 the diff between ""Ss will know"" and ""Ss will be able to"" becomes clearer with 3Ds #NGSSchat"
3/19/15 21:47,wolfbioedu,"A5: The 3Ds are all about thinking like a scientists.  Not just what is the answer, but why and how can I do something with it. #NGSSchat"
3/19/15 21:47,FredEnde,A5: integrating the 3Ds help Ss to build a deeper understanding of the content. #NGSSchat
3/19/15 21:47,zoe_evans,"A5: Integrated 3D learning = rigor; deeper, richer, broader understanding of the world in which they live.  #ngsschat"
3/19/15 21:47,philiplbell,Loving that thinking NGSS doesn't mean losing individual teaching styles.  Tonight is blowing up with different approaches! #ngsschat
3/19/15 21:47,LynnTeachIt,"A5: makes a thick web that Ss build in their mind, w/their words and their hands, Ss have and see their sense of place #NGSSchat"
3/19/15 21:47,ElkinsSciKy,"@OfficialNGSS represents a minimum standard that alone, fails to teach HS Chem adequately. #NGSSchat"
3/19/15 21:47,kastidham,"hey #NGSSchat math educator lurking... what types of evidence indicate both Ts & Ss are ""internalizing"" disciplinary concepts & practices?"
3/19/15 21:47,FredEnde,"hey #NGSSchat math educator lurking... what types of evidence indicate both Ts & Ss are ""internalizing"" disciplinary concepts & practices?"
3/19/15 21:48,Bec_Chirps,Too sick to keep going #ngsschat. Rebecca has left the (cyber )building.
3/19/15 21:48,MnMColson,"A5 - My students are so empowered with the freedom to question, propose directions for class to take, the ideas become their own. #NGSSchat"
3/19/15 21:48,TdiShelton,A4 by the very nature of their set up as not being isolated facts/units helps to teach what science really should be #NGSSchat
3/19/15 21:48,DrSPruitt,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:48,adchempages,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:48,smarterteacher,A.5 Do you ever feel like your rivers are flowing in the wrong direction? #NGSSChat pic.twitter.com/DIO0jFRSZM
3/19/15 21:48,FredEnde,"A5: Students can learn from â€œmangle of practiceâ€ù: questions, instruments, and investigations are mangled: http://tinyurl.com/pv7rqv3Â  #NGSSchat"
3/19/15 21:48,bpenuel,Q5: The â€˜mangle of practiceâ€™ can be made accessible to elementary-level students: http://tinyurl.com/k65dsa4Â . #NGSSchat
3/19/15 21:48,TdiShelton,Yes! RT @MnMColson: A5 #NGSSchat The integration  of the dimensions is where the best scientists live.  Impt for Ss to have that space too.
3/19/15 21:48,polacekj2,"3Ds will allow the Ss to have the discussions needed to work through their questions, a more comfortable environment for them #NGSSchat"
3/19/15 21:48,thathorn,"A3: They beg me to work together, but I don't want to overwhelm Ss. One approach: Reflect on work just done; ID which SEP you used #NGSSchat"
3/19/15 21:48,gretchenvee,MT @VogelWendi: Loving that thinking NGSS doesn't mean losing individual teaching styles.  Tonite's blowing up w/diff approaches #ngsschat
3/19/15 21:48,FredEnde,"A5 the diff between ""Ss will know"" and ""Ss will be able to"" becomes clearer with 3Ds #NGSSchat"
3/19/15 21:49,DTprocess,A5 We are finally to a point where we can focus on knowledge IN practice / use and not pull those things apart artificially. #NGSSchat
3/19/15 21:49,adchempages,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:49,philiplbell,Q5: The â€˜mangle of practiceâ€™ can be made accessible to elementary-level students: http://tinyurl.com/k65dsa4Â . #NGSSchat
3/19/15 21:49,Chris_Sorry,"#NGSSchat A3 Sorry to be (-) but easier to say what to avoid. No canned, hokey 'engineering' activities not connected to bigger ideas."
3/19/15 21:49,FredEnde,Too sick to keep going #ngsschat. Rebecca has left the (cyber )building.
3/19/15 21:49,RightQuestion,RT @JeffKDagg: A1: Have been experimenting with Question Formulation Technique (QFT) from @RightQuestion #NGSSchat// How do the Ss like it?
3/19/15 21:50,hayjhutch,Some science concepts need to be visualized. All for putting the A in #STEM #NGSSchat #STEAM
3/19/15 21:50,FredEnde,"A5 - My students are so empowered with the freedom to question, propose directions for class to take, the ideas become their own. #NGSSchat"
3/19/15 21:50,thathorn,"oops, A5: 3D work is more authentic, engaging, challenging than 1-D. #NGSSchat"
3/19/15 21:50,bpenuel,"hey #NGSSchat math educator lurking... what types of evidence indicate both Ts & Ss are ""internalizing"" disciplinary concepts & practices?"
3/19/15 21:50,aakhras74,"A5: learn like a scientist, talk like a scientist, read like a scientist, think like a scientist, BE A SCIENTIST  #NGSSchat"
3/19/15 21:50,misteraycock,"hey #NGSSchat math educator lurking... what types of evidence indicate both Ts & Ss are ""internalizing"" disciplinary concepts & practices?"
3/19/15 21:50,BMSscienceteach,"#NGSSchat A3 Sorry to be (-) but easier to say what to avoid. No canned, hokey 'engineering' activities not connected to bigger ideas."
3/19/15 21:50,kastidham,3D learning gives students space to grapple with inherent complexity of science.  Productive struggle.  #NGSSchat
3/19/15 21:50,bpenuel,"hey #NGSSchat math educator lurking... what types of evidence indicate both Ts & Ss are ""internalizing"" disciplinary concepts & practices?"
3/19/15 21:50,adchempages,WOW! #NGSSchat is crushingly depressing. America is in real trouble.
3/19/15 21:50,halliesmills,"A5: Because of NGSS spiraling nature, all K-12 Ts really need to make sure they do their part with 3D. #NGSSchat"
3/19/15 21:50,MnMColson,"#NGSSchat I live in MN, am eating quinoa salad in Bismarck ND talking to the most vibrant sci T community every.  Way to go."
3/19/15 21:50,KerriWingert,MT @VogelWendi: Loving that thinking NGSS doesn't mean losing individual teaching styles.  Tonite's blowing up w/diff approaches #ngsschat
3/19/15 21:51,FredEnde,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:51,jaclyn_austin,"A5: experiences for Ss that integrate 3Ds helps students see connectedness between ideas, knowledge & skills= no silos in life #NGSSchat"
3/19/15 21:51,Casciencepete,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:51,BMSscienceteach,WOW! #NGSSchat is crushingly depressing. America is in real trouble.
3/19/15 21:51,adchempages,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:51,gablejen,A5 #NGSSchat The integration  of the dimensions is where the best scientists live.  Impt for Ss to have that space too.
3/19/15 21:51,JeffKDagg,RT @JeffKDagg: A1: Have been experimenting with Question Formulation Technique (QFT) from @RightQuestion #NGSSchat// How do the Ss like it?
3/19/15 21:51,alwaysreach1,"A5 - My students are so empowered with the freedom to question, propose directions for class to take, the ideas become their own. #NGSSchat"
3/19/15 21:51,iteachphysics,@hayjhutch Where are the deficits in representation of kinematics?  What would you include explicitly?  #NGSSchat
3/19/15 21:51,TdiShelton,@polacekj Agreed CCC -great to construct Qs to support Ss thinking about class experiences as evidence to support understanding #NGSSchat
3/19/15 21:51,adchempages,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:51,gretchenvee,"RT @TeachingChannel: If you haven't yet, check out our video: https://www.teachingchannel.org/videos/crosscutting-concepts-achieveÂ â€_ #NGSSchat"
3/19/15 21:52,ritajscience,"many Ss do not care about science when taught traditionally. Reaching the unreachable? Relevance, meaningful context, engagement #NGSSchat"
3/19/15 21:52,Ted_NSTA,WOW! #NGSSchat is crushingly depressing. America is in real trouble.
3/19/15 21:52,jmvdoc,"A5: 3D should empower Ts to build community scientists...""what did you notice this past weekend?""  #NGSSchat"
3/19/15 21:52,adchempages,WOW! #NGSSchat is crushingly depressing. America is in real trouble.
3/19/15 21:52,FredEnde,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:52,FredEnde,Here comes Q6! #NGSSchat
3/19/15 21:52,BMSscienceteach,WOW! #NGSSchat is crushingly depressing. America is in real trouble.
3/19/15 21:52,auntjennoelle,"A5: just learned a great cooking analogy this week: DCI=main ingredient, SEP=how you cook, and CCCs are added spices #NGSSchat"
3/19/15 21:52,richbacolor,"Note: when it comes to the practice  of asking questions, remember that teachers aren't asking the questions, STUDENTS are. #NGSSchat"
3/19/15 21:52,OfficialNGSS,A few examples for anyone curious how science education improves with #NGSS. #NGSSChat pic.twitter.com/ugIhtPTtEY
3/19/15 21:53,kastidham,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:53,adchempages,WOW! #NGSSchat is crushingly depressing. America is in real trouble.
3/19/15 21:53,RothsteinDan,"RT @JeffKDagg: @RightQuestion Have been using it with Ts, who have been using it with Ss. Great response! #NGSSchat// Huge potential w/ NGSS"
3/19/15 21:53,FredEnde,Q6: How could you use this Teaching Channel series with your science colleagues? #NGSSchat
3/19/15 21:53,halliesmills,A3: Get students caring about the process rather than the â€œrightâ€ùanswer. Risks and struggling are ok/good. #NGSSchat
3/19/15 21:53,lesliefarooq,A3: I have been directing the S's attention to the skills/science practices that are inherent in the work they are doing. #NGSSchat
3/19/15 21:53,TeachingChannel,Great question ;) RT @FredEnde: Q6: How could you use this Teaching Channel series with your science colleagues? #NGSSchat
3/19/15 21:53,remiholden,"hey #NGSSchat math educator lurking... what types of evidence indicate both Ts & Ss are ""internalizing"" disciplinary concepts & practices?"
3/19/15 21:53,adchempages,WOW! #NGSSchat is crushingly depressing. America is in real trouble.
3/19/15 21:53,TdiShelton,RT @FredEnde: Q6: How could you use this Teaching Channel series with your science colleagues? #NGSSchat
3/19/15 21:53,starrscience,Supporting each other through legit. Discussion is encouraged in #NGSSchat and trolling should be discouraged.
3/19/15 21:53,JeffKDagg,RT @JeffKDagg: A1: Have been experimenting with Question Formulation Technique (QFT) from @RightQuestion #NGSSchat// How do the Ss like it?
3/19/15 21:53,BMSscienceteach,a6) would love to see it in our 2 day workshop this summer as jumping off points for great discussion! #NGSSchat
3/19/15 21:54,smarterteacher,"A5: learn like a scientist, talk like a scientist, read like a scientist, think like a scientist, BE A SCIENTIST  #NGSSchat"
3/19/15 21:54,OfficialNGSS,"Ok everyone, Q6: How could you use this Teaching Channel series with your science colleagues? #NGSSchat"
3/19/15 21:54,TeachingChannel,"For reference, you can find all the videos here: https://www.teachingchannel.org/videos/next-generation-science-standards-achieveÂ â€_ #NGSSchat"
3/19/15 21:54,MsVickAAHS,"A6 sent them out to PLC... great way to see it in action, how NGSS works #NGSSchat"
3/19/15 21:54,halliesmills,A3: Get students caring about the process rather than the â€œrightâ€ùanswer. Risks and struggling are ok/good. #NGSSchat
3/19/15 21:54,MnMColson,A6 #NGSSchat  Am using three of the Teaching Channel videos in my 2 talks to sci/math Ts at ND conference.
3/19/15 21:54,misteraycock,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:54,TdiShelton,"RT @TeachingChannel: For reference, you can find all the videos here: https://www.teachingchannel.org/videos/next-generation-science-standards-achieveÂ â€_ #NGSSchat"
3/19/15 21:54,BMSscienceteach,WOW! #NGSSchat is crushingly depressing. America is in real trouble.
3/19/15 21:54,jhubb546,A4:  DCI's are core ideas that apply to everything! Once familiar you won't know everything but you will have a frame of reference #NGSSchat
3/19/15 21:54,kmgill135,A6: They have had little opportunity to see what NGSS looks like in the classroom. These show that.#NGSSchat
3/19/15 21:54,FredEnde,Great question ;) RT @FredEnde: Q6: How could you use this Teaching Channel series with your science colleagues? #NGSSchat
3/19/15 21:54,tjscience,A5: I love this graphic for the 3 Dimensions from Rubicon PD  #NGSSchat pic.twitter.com/MvSYJhNo59
3/19/15 21:54,TdiShelton,RT @MnMColson: A6 #NGSSchat  Am using three of the Teaching Channel videos in my 2 talks to sci/math Ts at ND conference.
3/19/15 21:54,Casciencepete,WOW! #NGSSchat is crushingly depressing. America is in real trouble.
3/19/15 21:54,LynnTeachIt,"A6: it will triangulate convos, less personal examples may sell better to colleagues #NGSSchat"
